timestamp_ms_,SYSID_START,SysID_PWM,SysID_Enc,Target,Encoder,State,Error,PWM
1780342592,,,,,,,,-469
1780342592,,,,0,,,,
1780342592,,,,,185,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-185,
1780342592,,,,,,,,-439
1780342592,,,,0,,,,
1780342592,,,,,172,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-172,
1780342592,,,,,,,,-411
1780342592,,,,0,,,,
1780342592,,,,,160,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-160,
1780342592,,,,,,,,-385
1780342592,,,,0,,,,
1780342592,,,,,148,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-148,
1780342592,,,,,,,,-359
1780342592,,,,0,,,,
1780342592,,,,,137,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-137,
1780342592,,,,,,,,-335
1780342592,,,,0,,,,
1780342592,,,,,126,2,,
1780342592,,,,,,,-126,
1780342592,,,,,,,,-311
1780342592,,,,0,,,,
1780342592,,,,,116,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-116,
1780342592,,,,,,,,-289
1780342592,,,,0,,,,
1780342592,,,,,106,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-106,
1780342592,,,,,,,,-267
1780342592,,,,0,,,,
1780342592,,,,,98,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-98,-354
1780342592,,,,0,,,,
1780342592,,,,,90,,,
1780342592,,,,,,2,-90,
1780342592,,,,,,,,-431
1780342592,,,,0,,,,
1780342592,,,,,82,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-82,
1780342592,,,,,,,,-426
1780342592,,,,0,,,,
1780342592,,,,,74,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-74,
1780342592,,,,,,,,-408
1780342592,,,,0,,,,
1780342592,,,,,66,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-66,
1780342592,,,,,,,,-390
1780342592,,,,0,,,,
1780342592,,,,,58,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-58,
1780342592,,,,,,,,-373
1780342592,,,,0,,,,
1780342592,,,,,50,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-50,
1780342592,,,,,,,,-355
1780342592,,,,0,,,,
1780342592,,,,,44,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-44,-343
1780342592,,,,0,,,,
1780342592,,,,,37,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-37,-327
1780342592,,,,0,,,,
1780342592,,,,,30,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-30,-312
1780342592,,,,0,,,,
1780342592,,,,,24,,,
1780342592,,,,,,2,-24,
1780342592,,,,,,,,-299
1780342592,,,,0,,,,
1780342592,,,,,18,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-18,-286
1780342592,,,,0,,,,
1780342592,,,,,14,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-14,
1780342592,,,,,,,,-278
1780342592,,,,0,,,,
1780342592,,,,,10,,,
1780342592,,,,,,2,,
1780342592,,,,,,,-10,
1780342592,,,,,,,,-269
1780342592,,,,0,,,,
1780342592,,,,,6,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,3,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,2,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,
1780342592,,,,,,,,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,
1780342592,,,,,,,,-269
1780342592,,,,0,,,,
1780342592,,,,,0,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,3,,
1780342592,,,,,,,-10,
1780342592,,,,,,,,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,-10,-269
1780342592,,,,0,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342592,,,,,,3,,
1780342592,,,,,,,-10,-269
1780342592,,,,0,,,,
1780342592,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,0,,,
1780342593,,,,,,3,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,0,3,-10,-269
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,0,3,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,0,,,
1780342593,,,,,,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342593,,,,0,,,,
1780342593,,,,,0,3,,
1780342593,,,,,,,-10,
1780342593,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,,,
1780342594,,,,,,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,,,
1780342594,,,,,,3,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,,,
1780342594,,,,,,3,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,,,
1780342594,,,,,,3,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,,,
1780342594,,,,,,3,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,,,
1780342594,,,,,,3,,
1780342594,,,,,,,-10,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,,,
1780342594,,,,,,3,-10,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342594,,,,0,,,,
1780342594,,,,,0,3,,
1780342594,,,,,,,-10,
1780342594,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,,,
1780342595,,,,,,3,,
1780342595,,,,,,,-10,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,3,,
1780342595,,,,,,,-10,
1780342595,,,,,,,,-269
1780342595,,,,0,,,,
1780342595,,,,,0,0,,
1780342595,,,,,,,0,
1780342595,,,,,,,,0
1780342595,,,,515,,,,
1780342595,,,,,0,,,
1780342595,,,,,,0,515,
1780342595,,,,,,,,500
1780342595,,,,515,,,,
1780342595,,,,,0,,,
1780342595,,,,,,0,515,
1780342595,,,,,,,,500
1780342595,,,,515,,,,
1780342595,,,,,2,,,
1780342595,,,,,,0,513,
1780342595,,,,,,,,500
1780342595,,,,515,,,,
1780342595,,,,,3,,,
1780342595,,,,,,0,512,
1780342595,,,,,,,,500
1780342595,,,,515,,,,
1780342595,,,,,6,,,
1780342595,,,,,,0,509,
1780342595,,,,,,,,500
1780342595,,,,515,,,,
1780342595,,,,,9,,,
1780342595,,,,,,0,506,
1780342595,,,,,,,,500
1780342595,,,,515,,,,
1780342595,,,,,14,,,
1780342595,,,,,,0,,
1780342595,,,,,,,501,500
1780342595,,,,515,,,,
1780342595,,,,,18,,,
1780342595,,,,,,0,,
1780342595,,,,,,,497,500
1780342595,,,,515,,,,
1780342595,,,,,24,,,
1780342595,,,,,,0,,
1780342595,,,,,,,491,500
1780342595,,,,515,,,,
1780342595,,,,,30,,,
1780342595,,,,,,0,,
1780342595,,,,,,,485,500
1780342595,,,,515,,,,
1780342595,,,,,37,,,
1780342595,,,,,,0,,
1780342595,,,,,,,478,500
1780342595,,,,515,,,,
1780342595,,,,,44,,,
1780342595,,,,,,0,,
1780342595,,,,,,,471,500
1780342595,,,,515,,,,
1780342595,,,,,52,,,
1780342595,,,,,,0,,
1780342595,,,,,,,463,500
1780342595,,,,515,,,,
1780342595,,,,,60,,,
1780342595,,,,,,0,,
1780342595,,,,,,,455,500
1780342595,,,,515,,,,
1780342595,,,,,70,,,
1780342595,,,,,,0,,
1780342595,,,,,,,445,500
1780342595,,,,515,,,,
1780342595,,,,,78,,,
1780342595,,,,,,0,,
1780342595,,,,,,,437,500
1780342595,,,,515,,,,
